resnet_arcsgd_lr0.05_weight_decay0.0001_epochs60,resnet_arcsgd_lr0.05_weight_decay0.0005_epochs60,resnet_arcsgd_lr0.05_weight_decay0.001_epochs60,resnet_arcsgd_lr0.05_weight_decay0.005_epochs60,resnet_arcsgd_lr0.05_weight_decay0.01_epochs60,resnet_arcsgd_lr0.05_weight_decay0.05_epochs60,resnet_arcsgd_lr0.05_weight_decay0.1_epochs60,resnet_arcsgd_lr0.05_weight_decay0.5_epochs60,resnet_arcsgd_lr0.05_weight_decay1e-05_epochs60,resnet_arcsgd_lr0.05_weight_decay1e-06_epochs60,resnet_arcsgd_lr0.05_weight_decay5e-05_epochs60,resnet_arcsgd_lr0.05_weight_decay5e-06_epochs60
0.8788598775863647,0.8622328042984009,0.8767814636230469,0.870843231678009,0.8723278045654297,0.8684679269790649,0.8619358539581299,0.8604512810707092,0.8672803044319153,0.8631235361099243,0.8628265857696533,0.8652018904685974
0.9507125616073608,0.9453681707382202,0.9530878663063049,0.9498218297958374,0.9533848166465759,0.9471496343612671,0.9444774389266968,0.9438835978507996,0.9432897567749023,0.9435867071151733,0.9474465847015381,0.945071280002594
0.9691211581230164,0.9634798169136047,0.9679334759712219,0.9670427441596985,0.970308780670166,0.964073657989502,0.9658551216125488,0.9649643898010254,0.964073657989502,0.9631829261779785,0.9649643898010254,0.9634798169136047
0.6770090787264609,0.6562071777552347,0.677397240326651,0.6588281641876906,0.6745448489297757,0.6556623025292996,0.655254290714332,0.6483563352255477,0.6477780597658948,0.6477254399595921,0.6587310033845045,0.6622261190392326
